vault,date,apy24h,volume24hUsd,feesAndRewards24hUsd,cumulativeFeesAndRewardsUsd,stakingYieldA,stakingYieldB
raydium,2025-11-01T23:00:00.000Z,0.0263225684644032604,4176824.476952723,401.8986827472,149438.17569360531246746575303297809148,,
raydium,2025-11-02T00:00:00.000Z,0.0262012842725256018,4173940.490147995,399.9447320979,149438.17569360531246746575303297809148,,
raydium,2025-11-02T01:00:00.000Z,0.0233700976255595387,3675299.06604563,354.1251759468,149438.17569360531246746575303297809148,,
raydium,2025-11-02T02:00:00.000Z,0.0233700976255595387,3675299.0660456303,354.1251759468,149438.17569360531246746575303297809148,,
raydium,2025-11-02T03:00:00.000Z,0.0242428619737586313,3761514.8671303224,366.7986038158,149450.84912147432614649255937252809148,,
raydium,2025-11-02T04:00:00.000Z,0.0243014907866036236,3761946.647303732,367.6479480403,149451.69846569879129110480699936809148,,
raydium,2025-11-02T05:00:00.000Z,0.0196476561728208578,2974642.290405818,292.3250368786,149451.69846569879129110480699936809148,,
raydium,2025-11-02T06:00:00.000Z,0.0196476561728208578,2974642.2904058183,292.3250368786,149451.69846569879129110480699936809148,,
raydium,2025-11-02T07:00:00.000Z,0.0202913173354204613,3059067.0823392463,301.7921095486,149461.16553836878403916468800248809148,,
raydium,2025-11-02T08:00:00.000Z,0.0193776187630586338,2927859.130956357,287.1294352664,149461.16553836878403916468800248809148,,
raydium,2025-11-02T09:00:00.000Z,0.0193776187630586338,2927859.130956357,287.1294352664,149461.16553836878403916468800248809148,,
raydium,2025-11-02T10:00:00.000Z,0.0200061849789217597,3003378.684056941,296.3861664336,149470.42226953593427394606884911809148,,
raydium,2025-11-02T11:00:00.000Z,0.0200061849789217597,3003378.6840569405,296.3861664336,149470.42226953593427394606884911809148,,
raydium,2025-11-02T12:00:00.000Z,0.0194208992730497125,2940199.007868785,286.9450587368,149470.42226953593427394606884911809148,,
raydium,2025-11-02T13:00:00.000Z,0.019287881182223749,2935729.0643963995,285.000825375,149470.42226953593427394606884911809148,,
raydium,2025-11-02T14:00:00.000Z,0.0199591988531800015,3010067.1158583127,294.7622344531,149480.18367861399928427013048246809148,,
raydium,2025-11-02T15:00:00.000Z,0.0199591988531800015,3010067.1158583127,294.7622344531,149480.18367861399928427013048246809148,,
raydium,2025-11-02T16:00:00.000Z,0.0201970582892182169,3060611.756929426,298.1188628945,149499.85858841750506149784492306809148,,
raydium,2025-11-02T17:00:00.000Z,0.0207654634725025367,3156121.2571506836,306.2818451479,149509.41762138207659060638482379809148,,
raydium,2025-11-02T18:00:00.000Z,0.0135717240510106135,1990778.049483393,200.4415115904,149511.46937575263262292415736339809148,,
raydium,2025-11-02T19:00:00.000Z,0.0080436468221752348,1100952.3175683192,119.1875994268,149511.46937575263262292415736339809148,,
raydium,2025-11-02T20:00:00.000Z,0.0080436468221752348,1100952.3175683192,119.1875994268,149511.46937575263262292415736339809148,,
raydium,2025-11-02T21:00:00.000Z,0.0080436468221752348,1100952.3175683192,119.1875994268,149511.46937575263262292415736339809148,,
raydium,2025-11-02T22:00:00.000Z,0.007292282973276284,973137.368258105,107.8926903444,149526.09464280983129074977543693809148,,
raydium,2025-11-02T23:00:00.000Z,0.006127882727075203,792516.2690844098,90.6496867588,149526.09464280983129074977543693809148,,
raydium,2025-11-03T00:00:00.000Z,0.006127882727075203,792516.2690844098,90.6496867588,149526.09464280983129074977543693809148,,
raydium,2025-11-03T01:00:00.000Z,0.006127882727075203,792516.2690844098,90.6496867588,149526.09464280983129074977543693809148,,
raydium,2025-11-03T02:00:00.000Z,0.006842066782982146,882522.1080417178,101.2262450733,149536.67120112435241301698447377809148,,
raydium,2025-11-03T03:00:00.000Z,0.006842066782982146,882522.1080417177,101.2262450733,149536.67120112435241301698447377809148,,
raydium,2025-11-03T04:00:00.000Z,0.0090548016896856408,1260477.9290102157,132.2222484239,149580.34063234401969528725715182809148,,
raydium,2025-11-03T05:00:00.000Z,0.0089970431924970662,1260046.148836806,131.3729041995,149580.34063234401969528725715182809148,,
raydium,2025-11-03T06:00:00.000Z,0.0089970431924970662,1260046.148836806,131.3729041995,149580.34063234401969528725715182809148,,
raydium,2025-11-03T07:00:00.000Z,0.0100170706285201335,1393489.482539676,145.5554757441,149594.52320388860717992925916836809148,,
raydium,2025-11-03T08:00:00.000Z,0.0100472693008970882,1404728.4828802757,145.4121432264,149603.84694404093101999757597874809148,,
raydium,2025-11-03T09:00:00.000Z,0.0100472693008970882,1404728.4828802757,145.4121432264,149603.84694404093101999757597874809148,,
raydium,2025-11-03T10:00:00.000Z,0.010711903593001923,1492161.028229329,154.6508968845,149613.08569769905757324098196274809148,,
raydium,2025-11-03T11:00:00.000Z,0.0112239506847486246,1580084.1354208821,161.1026985458,149613.08569769905757324098196274809148,,
raydium,2025-11-03T12:00:00.000Z,0.0112239506847486246,1580084.1354208821,161.1026985458,149628.79423052750885424161408883809148,,
raydium,2025-11-03T13:00:00.000Z,0.0112239506847486246,1580084.1354208821,161.1026985458,149628.79423052750885424161408883809148,,
raydium,2025-11-03T14:00:00.000Z,0.0112239506847486246,1580084.1354208821,161.1026985458,149628.79423052750885424161408883809148,,
raydium,2025-11-03T15:00:00.000Z,0.0168918403967372493,2416565.474256139,236.3669461283,149713.81988718809654019100765441809148,,
raydium,2025-11-03T16:00:00.000Z,0.0196838807194218611,2801763.379085143,272.2207102139,149749.68250340604832130988850625809148,,
raydium,2025-11-03T17:00:00.000Z,0.0194495157863620123,2756037.509148664,266.9706645222,149764.10736751794770646974997585809148,,
raydium,2025-11-03T18:00:00.000Z,0.0194021393694220388,2733969.2065335093,265.0949711759,149774.52348544341035594832022029809148,,
raydium,2025-11-03T19:00:00.000Z,0.0200397555611365205,2814323.750917527,273.0519953054,149784.53022319044506374468105661809148,,
raydium,2025-11-03T20:00:00.000Z,0.0215630490491984346,3022478.6618176517,292.5081627401,149803.98639062516303854232488653809148,,
raydium,2025-11-03T21:00:00.000Z,0.0215630490491984346,3022478.6618176517,292.5081627401,149803.98639062516303854232488653809148,,
raydium,2025-11-03T22:00:00.000Z,0.027490136852339898,3826799.3965154057,367.2731706148,149878.75139849991188170623331533809148,,
raydium,2025-11-03T23:00:00.000Z,0.0264782150450515522,3699688.91017208,352.6479035576,149878.75139849991188170623331533809148,,
raydium,2025-11-04T00:00:00.000Z,0.0264782150450515522,3699688.9101720797,352.6479035576,149878.75139849991188170623331533809148,,
raydium,2025-11-04T01:00:00.000Z,0.0272249304335658198,3778030.48888742,362.0923837734,149888.19587871567832866720083953809148,,
raydium,2025-11-04T02:00:00.000Z,0.0283260663236466188,3930399.7618522537,376.1000894419,149902.20358438416083858684117451809148,,
raydium,2025-11-04T03:00:00.000Z,0.0275966851834252185,3840393.9228949463,365.5235311273,149902.20358438416083858684117451809148,,
raydium,2025-11-04T04:00:00.000Z,0.0288640748342235852,3992220.2987153423,381.6366579837,149918.31671124052051241594499147809148,,
raydium,2025-11-04T05:00:00.000Z,0.02646649781604926,3626605.3413587916,347.1522732446,149927.50175772108381282881083475809148,,
raydium,2025-11-04T06:00:00.000Z,0.0284895773231143108,3882294.4255256187,371.6188147865,149951.96829926298442692192464775809148,,
raydium,2025-11-04T07:00:00.000Z,0.0346552160123927286,4688236.11680422,445.2951273832,150025.64461185972065069367385593809148,,
raydium,2025-11-04T08:00:00.000Z,0.0336312616709911011,4555753.807123582,431.3577237149,150025.88977973601970104735191693809148,,
raydium,2025-11-04T09:00:00.000Z,0.0333742908499595134,4504536.734299829,427.1441418788,150030.99993805220331648342989813809148,,
raydium,2025-11-04T10:00:00.000Z,0.0341350957777854247,4601600.202821459,436.2852051173,150040.14100129063975530785188471809148,,
raydium,2025-11-04T11:00:00.000Z,0.0355736890092829578,4791407.635690677,452.5525074667,150065.64705729822433946355080749809148,,
raydium,2025-11-04T12:00:00.000Z,0.0344115354646639754,4627964.97539854,436.8439746383,150065.64705729822433946355080749809148,,
raydium,2025-11-04T13:00:00.000Z,0.0352146134933982542,4717380.450818172,446.5459967158,150075.34907937576320681560865292809148,,
raydium,2025-11-04T14:00:00.000Z,0.035974713171329067,4811169.8675590325,455.7655923215,150084.56867498144249330788300616809148,,
raydium,2025-11-04T15:00:00.000Z,0.0360463038367531961,4816363.317582826,456.6369184888,150085.44000114879238849179782076809148,,
raydium,2025-11-04T16:00:00.000Z,0.0298867855009516396,3937093.7551913294,375.2204741114,150089.04036129943765144484871464809148,,
raydium,2025-11-04T17:00:00.000Z,0.0278321431657823653,3646983.9778419086,348.5689587783,150098.25146218436875490901878269809148,,
raydium,2025-11-04T18:00:00.000Z,0.0282263460775292945,3684692.2154974765,352.219069893,150116.32643741098222316054450028809148,,
raydium,2025-11-04T19:00:00.000Z,0.0284849593520808272,3708560.0292281564,354.3538932381,150128.87737868147235411153452416809148,,
raydium,2025-11-04T20:00:00.000Z,0.027698978537269468,3611419.0523824105,344.347155491,150128.87737868147235411153452416809148,,
raydium,2025-11-04T21:00:00.000Z,0.0270991612909295333,3509568.214247981,335.7609998662,150139.74739049140123444694921364809148,,
raydium,2025-11-04T22:00:00.000Z,0.0280131055979243478,3614638.91676988,345.9655234708,150149.95191409602340398495343028809148,,
raydium,2025-11-04T23:00:00.000Z,0.0231666824343605344,2948172.929696152,283.8357082546,150162.58710675449170333657198728809148,,
raydium,2025-11-05T00:00:00.000Z,0.024250975554980834,3077082.2543419804,296.6340415928,150175.34706931315464232602503953809148,,
raydium,2025-11-05T01:00:00.000Z,0.0252593382764344188,3205867.5789342388,308.3023574968,150187.01538521713952831142718801809148,,
raydium,2025-11-05T02:00:00.000Z,0.0293067534450766497,3709512.0118084378,352.4196574497,150240.57716538579474245734558526809148,,
raydium,2025-11-05T03:00:00.000Z,0.0282045703079709923,3557142.7388436035,338.4119517812,150240.57716538579474245734558526809148,,
raydium,2025-11-05T04:00:00.000Z,0.0420118310925028546,5336481.164037742,499.8608395423,150402.02605314688549985256840897809148,,
raydium,2025-11-05T05:00:00.000Z,0.0407282902150293691,5184654.788217345,483.7477126859,150402.02605314688549985256840897809148,,
raydium,2025-11-05T06:00:00.000Z,0.0399848790901735524,5086098.123520707,474.5626662054,150402.02605314688549985256840897809148,,
raydium,2025-11-05T07:00:00.000Z,0.0379392501045028555,4830409.039353879,450.0961246635,150402.02605314688549985256840897809148,,
raydium,2025-11-05T08:00:00.000Z,0.032709939095177271,4115917.4815806868,387.6130601099,150413.21930119006602114329699151809148,,
raydium,2025-11-05T09:00:00.000Z,0.0326890711890366355,4114956.4575584554,387.3678922336,150413.21930119006602114329699151809148,,
raydium,2025-11-05T10:00:00.000Z,0.0322633876869812385,4070509.7381081795,382.2577339174,150413.21930119006602114329699151809148,,
raydium,2025-11-05T11:00:00.000Z,0.0320710402516185836,4023080.5323987813,379.7240064116,150419.82663692264643384066991817809148,,
raydium,2025-11-05T12:00:00.000Z,0.0299595987119758964,3745840.5541805094,354.217950404,150419.82663692264643384066991817809148,,
raydium,2025-11-05T13:00:00.000Z,0.0299595987119758964,3745840.55418051,354.217950404,150419.82663692264643384066991817809148,,
raydium,2025-11-05T14:00:00.000Z,0.0291605861780135226,3656425.078760879,344.5159283265,150419.82663692264643384066991817809148,,
raydium,2025-11-05T15:00:00.000Z,0.0291914520096345291,3633046.4619898754,344.6328440237,150429.16314822560693531508083017809148,,
raydium,2025-11-05T16:00:00.000Z,0.0316718208581581443,3949817.2218123726,374.3115688867,150459.71319925598098048267124297809148,,
raydium,2025-11-05T17:00:00.000Z,0.0313786113014760898,3918331.150896015,370.7112087361,150459.71319925598098048267124297809148,,
raydium,2025-11-05T18:00:00.000Z,0.0316599630851076002,3950397.9936118405,374.271619781,150472.48471118578986859029533741809148,,
raydium,2025-11-05T19:00:00.000Z,0.04068401282343013,5172161.80596354,484.8258795558,150601.11394618724822084995101198809148,,
raydium,2025-11-05T20:00:00.000Z,0.0403652063190929738,5129456.926226987,481.5350640841,150610.37407198605010226983964648809148,,
raydium,2025-11-05T21:00:00.000Z,0.0432839696673204027,5511674.301901435,516.7836702284,150645.62267813035976405697121668809148,,
raydium,2025-11-05T22:00:00.000Z,0.0423367138568596626,5405370.229135739,505.9136584185,150645.62267813035976405697121668809148,,
raydium,2025-11-05T23:00:00.000Z,0.0414100704097076642,5300299.526613839,495.7091348139,150645.62267813035976405697121668809148,,
raydium,2025-11-06T00:00:00.000Z,0.0403071412280687975,5162024.46623658,483.0355713759,150645.62267813035976405697121668809148,,
raydium,2025-11-06T01:00:00.000Z,0.0392058848141298258,5033535.454343984,470.2756088172,150645.62267813035976405697121668809148,,
raydium,2025-11-06T02:00:00.000Z,0.0381838432040483085,4904750.129751727,458.6072929132,150645.62267813035976405697121668809148,,
raydium,2025-11-06T03:00:00.000Z,0.0341471683653739362,4395150.628280084,414.6133357936,150645.62267813035976405697121668809148,,
raydium,2025-11-06T04:00:00.000Z,0.0344096220259030434,4410680.124309296,417.7891377964,150648.79848013306735004395656628809148,,
raydium,2025-11-06T05:00:00.000Z,0.0214809525587911583,2731490.414971959,265.8759576941,150658.33418779190177392409384647809148,,
raydium,2025-11-06T06:00:00.000Z,0.0214809525587911583,2731490.4149719593,265.8759576941,150658.33418779190177392409384647809148,,
raydium,2025-11-06T07:00:00.000Z,0.0214809525587911583,2731490.414971959,265.8759576941,150658.33418779190177392409384647809148,,
raydium,2025-11-06T08:00:00.000Z,0.0214809525587911583,2731490.414971959,265.8759576941,150658.33418779190177392409384647809148,,
raydium,2025-11-06T09:00:00.000Z,0.0205354733459573996,2640040.28146655,254.6827096509,150658.33418779190177392409384647809148,,
raydium,2025-11-06T10:00:00.000Z,0.0205354733459573996,2640040.28146655,254.6827096509,150658.33418779190177392409384647809148,,
raydium,2025-11-06T11:00:00.000Z,0.0211974309989713886,2702704.006012166,262.6446043489,150666.29608248994974316268713083809148,,
raydium,2025-11-06T12:00:00.000Z,0.0206363051020261077,2653069.743199935,256.0372686164,150666.29608248994974316268713083809148,,
raydium,2025-11-06T13:00:00.000Z,0.0206363051020261077,2653069.743199935,256.0372686164,150666.29608248994974316268713083809148,,
raydium,2025-11-06T14:00:00.000Z,0.0206363051020261077,2653069.743199935,256.0372686164,150666.29608248994974316268713083809148,,
raydium,2025-11-06T15:00:00.000Z,0.0214283700309276972,2728251.3750069467,265.50753505,150675.76634892361085724535389593809148,,
raydium,2025-11-06T16:00:00.000Z,0.020648302817580273,2657840.5750370873,256.1710237471,150675.76634892361085724535389593809148,,
raydium,2025-11-06T17:00:00.000Z,0.0190562263863787992,2441253.875108185,236.5510916651,150684.98591680915683894407842953809148,,
raydium,2025-11-06T18:00:00.000Z,0.0190562263863787992,2441253.875108185,236.5510916651,150684.98591680915683894407842953809148,,
raydium,2025-11-06T19:00:00.000Z,0.0189266393996585125,2422128.496108269,234.4983723969,150695.70470947078715968672742953809148,,
raydium,2025-11-06T20:00:00.000Z,0.0087742281219725051,1020538.1803982346,108.139191242,150697.83794210378058103530652703809148,,
raydium,2025-11-06T21:00:00.000Z,0.0080334443491519441,933561.8989265189,98.8790654432,150697.83794210378058103530652703809148,,
raydium,2025-11-06T22:00:00.000Z,0.0052130350925479566,551344.5232520711,63.6304592989,150697.83794210378058103530652703809148,,
raydium,2025-11-06T23:00:00.000Z,0.0060057112123107142,624059.4697387448,72.7631104614,150706.97059326628619387563591553809148,,
raydium,2025-11-07T00:00:00.000Z,0.0060057112123107142,624059.4697387448,72.7631104614,150706.97059326628619387563591553809148,,
raydium,2025-11-07T01:00:00.000Z,0.0060057112123107142,624059.4697387448,72.7631104614,150706.97059326628619387563591553809148,,
raydium,2025-11-07T02:00:00.000Z,0.0060057112123107142,624059.4697387449,72.7631104614,150706.97059326628619387563591553809148,,
raydium,2025-11-07T03:00:00.000Z,0.0060310312392500034,624832.617256116,72.5642891138,150716.33959496782057932367379210809148,,
raydium,2025-11-07T04:00:00.000Z,0.0060310312392500034,624832.6172561159,72.5642891138,150716.33959496782057932367379210809148,,
raydium,2025-11-07T05:00:00.000Z,0.0077447693242733421,841690.7362718624,92.2009787456,150739.15208660234436678671473866809148,,
raydium,2025-11-07T06:00:00.000Z,0.0069770738457911499,741542.0204150607,82.6652710868,150739.15208660234436678671473866809148,,
raydium,2025-11-07T07:00:00.000Z,0.0069770738457911499,741542.0204150607,82.6652710868,150739.15208660234436678671473866809148,,
raydium,2025-11-07T08:00:00.000Z,0.0069770738457911499,741542.0204150607,82.6652710868,150739.15208660234436678671473866809148,,
raydium,2025-11-07T09:00:00.000Z,0.0077888730604503723,810195.8589347769,92.1493525537,150748.63616806924305323959338806809148,,
raydium,2025-11-07T10:00:00.000Z,0.0077888730604503723,810195.8589347769,92.1493525537,150748.63616806924305323959338806809148,,
raydium,2025-11-07T11:00:00.000Z,0.0077888730604503723,810195.8589347769,92.1493525537,150748.63616806924305323959338806809148,,
raydium,2025-11-07T12:00:00.000Z,0.0071355834146621519,747532.1343891609,84.1874578557,150748.63616806924305323959338806809148,,
raydium,2025-11-07T13:00:00.000Z,0.0093436446503022887,986507.6263924894,108.817124513,150773.26583472659715320712063711809148,,
raydium,2025-11-07T14:00:00.000Z,0.0093436446503022887,986507.6263924894,108.817124513,150773.26583472659715320712063711809148,,
raydium,2025-11-07T15:00:00.000Z,0.0095174297713705095,992688.0478612819,110.7745755848,150775.22328579841232484527370611809148,,
raydium,2025-11-07T16:00:00.000Z,0.0105693916538794084,1136090.7139397557,121.9892089108,150795.90818555803578910046711151809148,,
raydium,2025-11-07T17:00:00.000Z,0.0120243582782876267,1321875.8087039483,138.6976661085,150814.32719381863902873546944742809148,,
raydium,2025-11-07T18:00:00.000Z,0.0246141854720121756,2946946.4330765405,285.9845096854,150970.83360528102468105736269014809148,,
raydium,2025-11-07T19:00:00.000Z,0.0246141854720121756,2946946.4330765405,285.9845096854,150970.83360528102468105736269014809148,,
raydium,2025-11-07T20:00:00.000Z,0.0237018707270289459,2837494.1256056856,275.1288958102,150970.83360528102468105736269014809148,,
raydium,2025-11-07T21:00:00.000Z,0.0273078785073782389,3292788.323539432,317.8469322735,151015.68487437726813988017714302809148,,
raydium,2025-11-07T22:00:00.000Z,0.027519728650190199,3313773.4776600203,320.3451344101,151018.18307651385479457028620102809148,,
raydium,2025-11-07T23:00:00.000Z,0.0332009920785919821,4038694.053691472,386.9056471777,151084.74358928150510970883089365809148,,
raydium,2025-11-08T00:00:00.000Z,0.0359398959805576925,4413450.962180474,419.0223215468,151125.99291481310240703008962645809148,,
raydium,2025-11-08T01:00:00.000Z,0.0372485608204317362,4573112.30071934,434.1298033591,151141.10039662533752339162108274809148,,
raydium,2025-11-08T02:00:00.000Z,0.0372485608204317362,4573112.300719341,434.1298033591,151141.10039662533752339162108274809148,,
raydium,2025-11-08T03:00:00.000Z,0.0372485608204317362,4573112.300719341,434.1298033591,151141.10039662533752339162108274809148,,
raydium,2025-11-08T04:00:00.000Z,0.0364228417308054218,4499952.643084073,424.7608016575,151141.10039662533752339162108274809148,,
raydium,2025-11-08T05:00:00.000Z,0.0364228417308054218,4499952.643084073,424.7608016575,151141.10039662533752339162108274809148,,
raydium,2025-11-08T06:00:00.000Z,0.034397952889346079,4267565.028039115,401.948310023,151141.10039662533752339162108274809148,,
raydium,2025-11-08T07:00:00.000Z,0.034397952889346079,4267565.028039115,401.948310023,151141.10039662533752339162108274809148,,
raydium,2025-11-08T08:00:00.000Z,0.034397952889346079,4267565.028039115,401.948310023,151141.10039662533752339162108274809148,,
raydium,2025-11-08T09:00:00.000Z,0.034397952889346079,4267565.028039115,401.948310023,151141.10039662533752339162108274809148,,
raydium,2025-11-08T10:00:00.000Z,0.0335647788600328438,4198911.189519398,392.4642285561,151141.10039662533752339162108274809148,,
raydium,2025-11-08T11:00:00.000Z,0.0335647788600328438,4198911.189519398,392.4642285561,151141.10039662533752339162108274809148,,
raydium,2025-11-08T12:00:00.000Z,0.0335647788600328438,4198911.189519398,392.4642285561,151141.10039662533752339162108274809148,,
raydium,2025-11-08T13:00:00.000Z,0.0335647788600328438,4198911.189519398,392.4642285561,151141.10039662533752339162108274809148,,
raydium,2025-11-08T14:00:00.000Z,0.0313038776972276542,3959935.6975160693,367.8345618988,151141.10039662533752339162108274809148,,
raydium,2025-11-08T15:00:00.000Z,0.0317066147475648826,3973354.353973362,372.3980471709,151145.66388189744977281668384003809148,,
raydium,2025-11-08T16:00:00.000Z,0.032041609685827715,4015165.030097286,376.1932571922,151151.41654299059898015522384085809148,,
raydium,2025-11-08T17:00:00.000Z,0.0318867024375966342,4001134.7708805883,374.9121377807,151170.82032333877386659604192990809148,,
raydium,2025-11-08T18:00:00.000Z,0.03025667366196948,3804104.55203436,356.4931295201,151170.82032333877386659604192990809148,,
raydium,2025-11-08T19:00:00.000Z,0.0168114700270157177,2084901.5418264158,199.9867180578,151170.82032333877386659604192990809148,,
raydium,2025-11-08T20:00:00.000Z,0.0172833127783198946,2123994.3015207,205.3934212034,151176.22702648442618045082137844809148,,
raydium,2025-11-08T21:00:00.000Z,0.0172833127783198946,2123994.3015207,205.3934212034,151176.22702648442618045082137844809148,,
raydium,2025-11-08T22:00:00.000Z,0.0135279324744232604,1658095.4760796628,160.5421521072,151176.22702648442618045082137844809148,,
raydium,2025-11-08T23:00:00.000Z,0.0133189592586043627,1637110.321959075,158.0439499706,151176.22702648442618045082137844809148,,
raydium,2025-11-09T00:00:00.000Z,0.0077467253708292774,912189.7459276228,91.4834372029,151176.22702648442618045082137844809148,,
raydium,2025-11-09T01:00:00.000Z,0.0042902093539316714,464717.8909519477,50.2341116713,151176.22702648442618045082137844809148,,
raydium,2025-11-09T02:00:00.000Z,0.0038528387801861973,357510.6163079489,44.7523111531,151185.85270777841935507570574544809148,,
raydium,2025-11-09T03:00:00.000Z,0.0038528387801861973,357510.6163079489,44.7523111531,151185.85270777841935507570574544809148,,
raydium,2025-11-09T04:00:00.000Z,0.0133019740768622533,1524121.068272951,152.5212140808,151293.62161070616545291361705843809148,,
raydium,2025-11-09T05:00:00.000Z,0.0133019740768622533,1524121.068272951,152.5212140808,151293.62161070616545291361705843809148,,
raydium,2025-11-09T06:00:00.000Z,0.0133019740768622533,1524121.068272951,152.5212140808,151293.62161070616545291361705843809148,,
raydium,2025-11-09T07:00:00.000Z,0.0133019740768622533,1524121.068272951,152.5212140808,151293.62161070616545291361705843809148,,
raydium,2025-11-09T08:00:00.000Z,0.0141141298220176025,1599795.0209822953,161.9425600725,151303.04295669783438754468841044809148,,
raydium,2025-11-09T09:00:00.000Z,0.0141141298220176025,1599795.0209822953,161.9425600725,151303.04295669783438754468841044809148,,
raydium,2025-11-09T10:00:00.000Z,0.0145168439523370153,1626656.341403561,166.5970694214,151307.69746604674403937959370866809148,,
raydium,2025-11-09T11:00:00.000Z,0.0145168439523370153,1626656.3414035612,166.5970694214,151307.69746604674403937959370866809148,,
raydium,2025-11-09T12:00:00.000Z,0.0145168439523370153,1626656.3414035612,166.5970694214,151307.69746604674403937959370866809148,,
raydium,2025-11-09T13:00:00.000Z,0.015076834410828801,1669717.4040005987,173.0928605676,151314.19325719293345543663888766809148,,
raydium,2025-11-09T14:00:00.000Z,0.0158769558363265109,1765710.9993268414,182.4171756937,151323.51757231908523623523832696809148,,
raydium,2025-11-09T15:00:00.000Z,0.0166768138060385625,1858323.9728568695,191.7860984827,151332.88649510808386320208968631809148,,
raydium,2025-11-09T16:00:00.000Z,0.0170916323179493524,1945527.8636297442,196.8687842899,151342.53266618737267355888796321809148,,
raydium,2025-11-09T17:00:00.000Z,0.0165864481307901624,1897536.7660370274,191.1161231968,151342.53266618737267355888796321809148,,
raydium,2025-11-09T18:00:00.000Z,0.0148930780440061305,1692982.7273682405,171.7123428486,151342.53266618737267355888796321809148,,
raydium,2025-11-09T19:00:00.000Z,0.0148930780440061305,1692982.7273682402,171.7123428486,151342.53266618737267355888796321809148,,
raydium,2025-11-09T20:00:00.000Z,0.0156943725224778831,1761801.9395872874,181.3387429722,151352.15906631101376251308446885809148,,
raydium,2025-11-09T21:00:00.000Z,0.0152232647473460543,1722709.179893003,175.9320398266,151352.15906631101376251308446885809148,,
raydium,2025-11-09T22:00:00.000Z,0.015569129410287996,1742110.489652747,180.0830630521,151356.31008953652382903555576825809148,,
raydium,2025-11-09T23:00:00.000Z,0.0167458617772462696,1889917.8328699882,194.1082476828,151370.33527416718093093158759525809148,,
raydium,2025-11-10T00:00:00.000Z,0.0167458617772462696,1889917.8328699882,194.1082476828,151370.33527416718093093158759525809148,,
raydium,2025-11-10T01:00:00.000Z,0.0177119332295517358,2002185.2634098318,205.7876767153,151382.01470319966809636082432090809148,,
raydium,2025-11-10T02:00:00.000Z,0.0177119332295517358,2002185.2634098318,205.7876767153,151382.01470319966809636082432090809148,,
raydium,2025-11-10T03:00:00.000Z,0.0176347616479195974,2032987.494761253,205.3722100703,151391.22491784871318172676665120809148,,
raydium,2025-11-10T04:00:00.000Z,0.0176347616479195974,2032987.4947612532,205.3722100703,151391.22491784871318172676665120809148,,
raydium,2025-11-10T05:00:00.000Z,0.0083578348047155489,878370.6134038862,100.1925285759,151393.81413928207959043893327220809148,,
raydium,2025-11-10T06:00:00.000Z,0.0083578348047155489,878370.6134038862,100.1925285759,151393.81413928207959043893327220809148,,
raydium,2025-11-10T07:00:00.000Z,0.0096030978720779371,1017399.450455067,115.3056267032,151408.92723740935186310912970278809148,,
raydium,2025-11-10T08:00:00.000Z,0.0096030978720779371,1017399.4504550669,115.3056267032,151408.92723740935186310912970278809148,,
raydium,2025-11-10T09:00:00.000Z,0.0096910536390017727,1047779.4277354985,116.7182491634,151419.76120586126419492811847526809148,,
raydium,2025-11-10T10:00:00.000Z,0.0096910536390017727,1047779.4277354985,116.7182491634,151419.76120586126419492811847526809148,,
raydium,2025-11-10T11:00:00.000Z,0.0092902498783478822,1020918.107314233,112.0637398145,151419.76120586126419492811847526809148,,
raydium,2025-11-10T12:00:00.000Z,0.0100577620449180844,1085959.9707915604,121.4595862875,151429.15705233424156742002939140809148,,
raydium,2025-11-10T13:00:00.000Z,0.0100577620449180844,1085959.9707915606,121.4595862875,151429.15705233424156742002939140809148,,
raydium,2025-11-10T14:00:00.000Z,0.0095005329078425802,1042898.9081945227,114.9637951413,151429.15705233424156742002939140809148,,
raydium,2025-11-10T15:00:00.000Z,0.0087054199472428253,946905.3128682803,105.6394800152,151429.15705233424156742002939140809148,,
raydium,2025-11-10T16:00:00.000Z,0.0102580476237484861,1129716.663974188,124.7544328555,151457.64092796359866662345997771809148,,
raydium,2025-11-10T17:00:00.000Z,0.0103886628666983936,1151151.7736094478,126.3681241126,151468.90079029993888240710951163809148,,
raydium,2025-11-10T18:00:00.000Z,0.0116974918596827856,1317513.8723972226,142.3115899345,151484.84425612182963258898355323809148,,
raydium,2025-11-10T19:00:00.000Z,0.0116974918596827856,1317513.8723972226,142.3115899345,151484.84425612182963258898355323809148,,
raydium,2025-11-10T20:00:00.000Z,0.0116974918596827856,1317513.8723972223,142.3115899345,151484.84425612182963258898355323809148,,
raydium,2025-11-10T21:00:00.000Z,0.0108993419527376316,1248694.6601781752,132.6851898108,151484.84425612182963258898355323809148,,
raydium,2025-11-10T22:00:00.000Z,0.0116357302424312507,1303585.6461525531,141.5447965572,151493.70386286817605490144858183809148,,
raydium,2025-11-10T23:00:00.000Z,0.0112912014850312166,1284184.3363928092,137.3937733317,151493.70386286817605490144858183809148,,
raydium,2025-11-12T00:00:00.000Z,0.0092810195237841697,963394.55033402,110.3719557277,151604.07581859592659706863236432809148,,
raydium,2025-11-12T01:00:00.000Z,0.0110738638433919624,1157391.7190344199,130.4509838213,151624.15484668947773073267931708809148,,
raydium,2025-11-12T02:00:00.000Z,0.0110738638433919624,1157391.7190344199,130.4509838213,151624.15484668947773073267931708809148,,
