id,programId,recordId,blockchainTimestamp,serverTimestamp,marketIndex,fundingRate,cumulativeFundingRateLong,cumulativeFundingRateShort,oraclePriceTwap,markPriceTwap,historyIndex
38255,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12607,1644217202,1644217204770,0,-153726406250,1370861151813875,299431441917649,1182987274678,1182618331303,318
38269,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12621,1644220831,1644220833689,0,-25966752083,1370835185061792,299405475165566,1180811218655,1180748898450,332
38276,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12628,1644224402,1644224404914,0,87561792083,1370922746853875,299493036957649,1171804491709,1172014640010,339
38288,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12640,1644228003,1644228006457,0,154512672916,1371077259526791,299647549630565,1167728247196,1168099077611,351
38300,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12652,1644231613,1644231617040,0,137869925833,1371215129452624,299785419556398,1168581819274,1168912707096,363
38316,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12668,1644235224,1644235227566,0,129604081250,1371344733533874,299915023637648,1172792100232,1173103150027,379
38321,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12673,1644238804,1644238807362,0,158921346666,1371503654880540,300073944984314,1173616295595,1173997706827,384
38339,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12691,1644242433,1644242436525,0,38004125416,1371541698408873,300111988512647,1179272606535,1179363816436,402
38344,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12696,1644246014,1644246018295,0,-109824856666,1371431873552207,300002163655981,1189506893734,1189243314078,407
38362,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12714,1644249670,1644249673387,0,-195954880833,1371235918671374,299806208775148,1200876211433,1200405919719,425
38370,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12722,1644253225,1644253229353,0,-171639666666,1371064279004708,299634569108482,1203750726663,1203338791463,433
38379,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12731,1644256815,1644256817792,0,-200174630000,1370864104374708,299434394478482,1203957188418,1203476769306,442
38389,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12741,1644260424,1644260429744,0,-119907607500,1370744196767208,299314486870982,1203160471915,1202872693657,452
38406,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12758,1644264077,1644265304078,0,-135620957500,1370608575809708,299178865913482,1203998724057,1203673233759,469
38414,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12766,1644267617,1644267621782,0,-71719632083,1370536856177625,299107146281399,1199715444962,1199543317845,477
38422,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12773,1644271202,1644271205982,0,201747963333,1370738604140958,299308894244732,1185447920350,1185932115462,484
38433,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12784,1644274802,1644274805106,0,141447673333,1370880051814291,299450341918065,1182988112276,1183327586692,495
38446,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12797,1644278420,1644278424125,0,213547115416,1371093598929707,299663889033481,1177869887488,1178382400565,508
38461,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12812,1644282084,1644282087248,0,231496799166,1371325095728873,299895385832647,1173083114941,1173638707259,523
38465,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12816,1644285609,1644285612281,0,64211652083,1371389307380956,299959597484730,1178372138120,1178526246085,527
38475,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12826,1644289201,1644289205068,0,65644636666,1371454952017622,300025242121396,1178054096968,1178211644096,537
38490,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12841,1644292825,1644292829621,0,58713840416,1371513665858038,300083955961812,1173842311655,1173983224872,552
38499,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12850,1644296403,1644296405862,0,34748997083,1371548414855121,300118704958895,1177680039248,1177763436841,561
38509,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12860,1644300004,1644300007793,0,-9463196666,1371538951658455,300109241762229,1183542312318,1183519600646,571
38522,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12873,1644303612,1644303616507,0,-17338637916,1371521613020539,300091903124313,1184185255296,1184143642565,584
38539,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12890,1644307268,1644307271320,0,41808909166,1371563421929705,300133712033479,1179083920763,1179184262145,601
38550,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12901,1644310808,1644310813331,0,134361092500,1371697783022205,300268073125979,1160172975518,1160495442140,612
38558,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12909,1644314407,1644314409233,0,178190965416,1371875973987621,300446264091395,1146848648042,1147276306359,620
38572,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12923,1644318086,1644318089841,0,250674581250,1372126648568871,300696938672645,1139393820705,1139995439700,634
38579,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12930,1644321612,1644321616778,0,165671210000,1372292319778871,300862609882645,1140545588166,1140943199070,641
38592,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12943,1644325276,1644325279612,0,335398403333,1372627718182204,301198008285978,1132257621164,1133062577332,654
38600,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12951,1644328809,1644328812890,0,246226893333,1372873945075537,301444235179311,1126749025176,1127339969720,662
38614,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12965,1644332403,1644332407435,0,143833033333,1373017778108870,301588068212644,1127648096565,1127993295845,676
38624,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12975,1644336022,1644336031529,0,159654549166,1373177432658036,301747722761810,1121259620362,1121642791280,686
38638,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12989,1644339617,1644339623098,0,167785729166,1373345218387202,301915508490976,1121075715882,1121478401632,700
38643,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,12994,1644343218,1644343221969,0,265062187083,1373610280574285,302180570678059,1115369353462,1116005502711,705
38656,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13007,1644346824,1644346827615,0,231588006666,1373841868580951,302412158684725,1117035331789,1117591143005,718
38662,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13013,1644350401,1644350405549,0,344157528750,1374186026109701,302756316213475,1113343728408,1114169706477,724
38673,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13024,1644354000,1644354011923,0,189294306250,1374375320415951,302945610519725,1118079168897,1118533475232,735
38688,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13039,1644357633,1644357637211,0,42461363333,1374417781779284,302988071883058,1126166594719,1126268501991,750
38699,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13050,1644361234,1644361238640,0,66319756250,1374484101535534,303054391639308,1128086336948,1128245504363,761
38706,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13057,1644364800,1644364803145,0,-14680037500,1374469421498034,303039711601808,1134365287989,1134330055899,768
38724,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13075,1644368544,1644368548136,0,-66811088333,1374402610409701,302972900513475,1138593387592,1138433040980,786
38732,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13083,1644372010,1644372011783,0,63228598750,1374465839008451,303036129112225,1140939338089,1141091086726,794
38744,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13095,1644375637,1644375639836,0,175138689166,1374640977697617,303211267801391,1125312820802,1125733153656,806
38755,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13106,1644379244,1644379247513,0,384466439583,1375025444137200,303595734240974,1119976871366,1120899590821,817
38766,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13117,1644382921,1644382923343,0,516866007500,1375542310144700,304112600248474,1117857812183,1119098290601,828
38778,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13129,1644386477,1644386480804,0,373942604583,1375916252749283,304486542853057,1110373074800,1111270537051,840
38789,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13140,1644390019,1644390022316,0,198747408750,1376115000158033,304685290261807,1112288626557,1112765620338,851
38799,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13150,1644393608,1644393612263,0,184406742500,1376299406900533,304869697004307,1111600475745,1112043051927,861
38813,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13164,1644397224,1644397227035,0,194996229166,1376494403129699,305064693233473,1111613064082,1112081055032,875
38823,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13174,1644400885,1644400888298,0,211271483750,1376705674613449,305275964717223,1112496335187,1113003386748,885
38832,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13183,1644404402,1644404408122,0,104721300416,1376810395913865,305380686017639,1120719262548,1120970593669,894
38845,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13196,1644408262,1644408265281,0,37352077083,1376847747990948,305418038094722,1129119349430,1129208994415,907
38855,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13206,1644411611,1644411617450,0,-59941938750,1376787806052198,305358096155972,1138138244081,1137994383428,917
38862,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13213,1644415208,1644415211957,0,18931556250,1376806737608448,305377027712222,1148960797026,1149006232761,924
38876,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13227,1644418872,1644418877919,0,119643035833,1376926380644281,305496670748055,1147037753918,1147324897204,938
38884,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13235,1644422420,1644422424674,0,237994370833,1377164375015114,305734665118888,1141723251027,1142294437517,946
38895,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13246,1644426005,1644426009578,0,162723827916,1377327098843030,305897388946804,1141098770456,1141489307643,957
38914,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13265,1644429750,1644429754980,0,100091814166,1377427190657196,305997480760970,1144677849842,1144918070196,976
38919,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13270,1644433201,1644433207662,0,143111345416,1377570302002612,306140592106386,1141745448839,1142088916068,981
38929,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13280,1644436804,1644442399305,0,49183128750,1377619485131362,306189775235136,1145950470096,1146068509605,991
38942,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13293,1644440413,1644442400149,0,-82655027083,1377536830104279,306107120208053,1154658463112,1154460091047,1004
38952,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13303,1644444002,1644444009008,0,45129051666,1377581959155945,306152249259719,1153702700821,1153811010545,1014
38964,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13315,1644447602,1644447606528,0,52395078750,1377634354234695,306204644338469,1148740923467,1148866671656,2
38976,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13327,1644451201,1644451657009,0,100804653333,1377735158888028,306305448991802,1145198970184,1145440901352,14
38993,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13344,1644454933,1644454942161,0,269947269166,1378005106157194,306575396260968,1139126835417,1139774708863,31
39005,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13356,1644458478,1644458482625,0,278815588333,1378283921745527,306854211849301,1135550649356,1136219806768,43
39018,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13369,1644462004,1644462012818,0,355940701250,1378639862446777,307210152550551,1132154864913,1133009122596,56
39032,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13383,1644465862,1644465868255,0,321443759166,1378961306205943,307531596309717,1118321193258,1119092658280,70
39036,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13387,1644469221,1644469228704,0,313833429166,1379275139635109,307845429738883,1116034876571,1116788076801,74
39050,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13401,1644472817,1644472824109,0,268989991666,1379544129626775,308114419730549,1115952266293,1116597842273,88
39061,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13412,1644476408,1644476414561,0,193014417083,1379737144043858,308307434147632,1117013892269,1117477126870,99
39076,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13427,1644480025,1644480034811,0,159556536250,1379896700580108,308466990683882,1120372054881,1120754990568,114
39088,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13439,1644483639,1644483645220,0,71277150416,1379967977730524,308538267834298,1123732686697,1123903751858,126
39095,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13446,1644487205,1644487215624,0,32383554166,1380000361284690,308570651388464,1127663879872,1127741600402,133
39111,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13462,1644490807,1644490816347,0,-78037889166,1379922323395524,308492613499298,1134355800210,1134168509276,149
39120,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13471,1644494430,1644494436591,0,-121577398750,1379800745996774,308371036100548,1138061452731,1137769666974,158
39136,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13487,1644498039,1644498046944,0,-34693387500,1379766052609274,308336342713048,1135966983135,1135883719005,174
39143,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13494,1644501602,1644501607287,0,53456684583,1379819509293857,308389799397631,1113128078512,1113256374555,181
39155,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13506,1644505200,1644505207577,0,135133653750,1379954642947607,308524933051381,1089236750100,1089561070869,193
39173,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13524,1644508820,1644508828043,0,129449021250,1380084091968857,308654382072631,1110142872289,1110453549940,211
39180,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13531,1644512412,1644512418427,0,64771676666,1380148863645523,308719153749297,1116228416302,1116383868326,218
39194,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13545,1644516010,1644516018718,0,47889425000,1380196753070523,308767043174297,1119023212263,1119138146883,232
39213,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13564,1644519669,1644519679057,0,228921580000,1380425674650523,308995964754297,1110080188632,1110629600424,251
39215,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13566,1644523201,1644523209465,0,287310283750,1380712984934273,309283275038047,1098236108714,1098925653395,253
39232,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13583,1644526823,1644526829897,0,272140406666,1380985125340939,309555415444713,1093277656144,1093930793120,270
39240,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13591,1644530401,1644530405300,0,341663632500,1381326788973439,309897079077213,1089283589075,1090103581793,278
39252,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13603,1644534028,1644534035621,0,260215224166,1381587004197605,310157294301379,1085602830735,1086227347273,290
39270,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13621,1644537644,1644537650997,0,416070626250,1382003074823855,310573364927629,1075579560851,1076578130354,308
39278,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13629,1644541216,1644541221443,0,776136363333,1382779211187188,311349501290962,1059003538962,1060866266234,316
39296,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13647,1644545053,1644545061940,0,928728312916,1383707939500104,312278229603878,1055837512703,1058066460654,334
39300,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13651,1644548412,1644548417290,0,1114772598333,1384822712098437,313393002202211,1049820461347,1052495915583,338
39317,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13668,1644552210,1644552217741,0,1063258322500,1385885970420937,314456260524711,1048876397788,1051428217762,355
39329,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13680,1644555714,1644555723153,0,1122174532500,1387008144953437,315578435057211,1048289710308,1050982929186,367
39339,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13690,1644559202,1644559208820,0,1233373711250,1388241518664687,316811808768461,1044933572886,1047893669793,377
39352,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13703,1644562819,1644562823955,0,1065407620416,1389306926285103,317877216388877,1046480308427,1049037286716,390
39369,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13720,1644566440,1644566449305,0,698203003333,1390005129288436,318575419392210,1051761244529,1053436931737,407
39380,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13731,1644570042,1644570049735,0,640102250000,1390645231538436,319215521642210,1054552790208,1056089035608,418
39392,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13743,1644573714,1644573720323,0,500651915833,1391145883454269,319716173558043,1057187008622,1058388573220,430
39396,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13747,1644577225,1644577230746,0,357078162916,1391502961617185,320073251720959,1059849357004,1060706344595,434
39409,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13760,1644580805,1644580811188,0,401643390416,1391904605007601,320474895111375,1060177263254,1061141207391,447
39419,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13770,1644584414,1644584421419,0,335618780416,1392240223788017,320810513891791,1061290605720,1062096090793,457
39433,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13784,1644588024,1644588031782,0,143542193333,1392383765981350,320954056085124,1069417034533,1069761535797,471
39451,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13802,1644591608,1644591617248,0,76120164583,1392459886145933,321030176249707,1073045672679,1073228361074,489
39460,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13811,1644595260,1644595267650,0,240722097500,1392700608243433,321270898347207,1071516819040,1072094552074,498
39471,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13822,1644598820,1644598828164,0,306769665416,1393007377908849,321577668012623,1063206186945,1063942434142,509
39480,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13831,1644602419,1644602428323,0,351266805000,1393358644713849,321928934817623,1061063156480,1061906196812,518
39492,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13843,1644606000,1644606009146,0,546947680000,1393905592393849,322475882497623,1045711480451,1047024154883,530
39507,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13858,1644609629,1644609633998,0,643410574583,1394549002968432,323119293072206,1017889561902,1019433747281,545
39521,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13872,1644613220,1644613224625,0,844090208750,1395393093177182,323963383280956,992387231320,994413047821,559
39530,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13881,1644616823,1644616829593,0,718562009166,1396111655186348,324681945290122,983440860150,985165408972,568
39542,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13893,1644620407,1644620415125,0,826235347916,1396937890534264,325508180638038,970353695735,972336660570,580
39557,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13908,1644624059,1644624070332,0,710775074583,1397648665608847,326218955712621,966286783355,967992643534,595
39565,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13916,1644627654,1644627660791,0,635535031250,1398284200640097,326854490743871,963685345956,965210630031,603
39580,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13931,1644631242,1644631246963,0,325417563333,1398609618203430,327179908307204,970474474940,971255477092,618
39591,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13942,1644634866,1644634872414,0,217148782083,1398826766985513,327397057089287,977328859675,977850016752,629
39603,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13954,1644638458,1644638462540,0,206719257916,1399033486243429,327603776347203,973684513208,974180639427,641
39612,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13963,1644642034,1644642043297,0,201644546666,1399235130790095,327805420893869,972591477239,973075424151,650
39623,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13974,1644645604,1644645608322,0,324008484166,1399559139274261,328129429378035,968577056781,969354677143,661
39640,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,13991,1644649203,1644649209809,0,418750792500,1399977890066761,328548180170535,955971506797,956976508699,678
39650,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14001,1644652831,1644652839058,0,575152930833,1400553042997594,329123333101368,948642433537,950022800571,688
39661,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14012,1644656415,1644656419534,0,317159210833,1400870202208427,329440492312201,952538129286,953299311392,699
39674,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14025,1644660023,1644660029862,0,192677852916,1401062880061343,329633170165117,954113226128,954575652975,712
39684,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14035,1644663607,1644663615482,0,254730761250,1401317610822593,329887900926367,952687878392,953299232219,722
39703,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14054,1644667328,1644667335632,0,280578108333,1401598188930926,330168479034700,954177727758,954851115218,741
39710,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14061,1644670816,1644670821085,0,318743261666,1401916932192592,330487222296366,954651988362,955416972190,748
39721,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14072,1644674405,1644674411539,0,266905777500,1402183837970092,330754128073866,955185971718,955826545584,759
39739,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14090,1644678016,1644678021953,0,334615803750,1402518453773842,331088743877616,949935937680,950739015609,777
39743,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14094,1644681601,1644681607164,0,359230362916,1402877684136758,331447974240532,947667756047,948529908918,781
39760,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14111,1644685219,1644685222674,0,175637778333,1403053321915091,331623612018865,959321938889,959743469557,798
39775,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14126,1644688894,1644688903191,0,49872758333,1403103194673424,331673484777198,967547990944,967667685564,813
39780,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14131,1644692432,1644692438403,0,16090415833,1403119285089257,331689575193031,979148376079,979186993077,818
39797,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14148,1644696027,1644696033949,0,35217247916,1403154502337173,331724792440947,977435898989,977520420384,835
39804,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14155,1644699614,1644699619141,0,10673534166,1403165175871339,331735465975113,977869367570,977894984052,842
39817,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14168,1644703202,1644703209686,0,97396139166,1403262572010505,331832862114279,964898588001,965132338735,855
39830,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14181,1644706808,1644706814904,0,152747806250,1403415319816755,331985609920529,961770350827,962136945562,868
39840,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14191,1644710404,1644710410672,0,214437926666,1403629757743421,332200047847195,959500160549,960014811573,878
39855,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14206,1644714124,1644714130857,0,211071794166,1403840829537587,332411119641361,962851298073,963357870379,893
39863,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14214,1644717602,1644717606321,0,272087060000,1404112916597587,332683206701361,965027620897,965680629841,901
39876,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14227,1644721206,1644721211748,0,245769512916,1404358686110503,332928976214277,962551186854,963141033685,914
39888,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14239,1644724819,1644724826902,0,258187184166,1404616873294669,333187163398443,961066202605,961685851847,926
39900,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14251,1644728418,1644728422707,0,258609115000,1404875482409669,333445772513443,959374181786,959994843662,938
39914,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14265,1644732013,1644732017782,0,182423953750,1405057906363419,333628196467193,958568689006,959006506495,952
39924,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14275,1644735618,1644735627997,0,189148139583,1405247054503002,333817344606776,960573829528,961027785063,962
39942,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14293,1644739221,1644739228618,0,192961576250,1405440016079252,334010306183026,962509019535,962972127318,980
39947,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14298,1644742806,1644742813815,0,147900458333,1405587916537585,334158206641359,964623629458,964978590558,985
39962,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14313,1644746406,1644746414412,0,202472256666,1405790388794251,334360678898025,964864727952,965350661368,1000
39971,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14322,1644750005,1644750009560,0,109741146666,1405900129940917,334470420044691,963473255942,963736634694,1009
39990,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14342,1644753705,1644753710181,0,79986166666,1405980116107583,334550406211357,963940064241,964132031041,5
39997,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14349,1644757242,1644757245749,0,86102073333,1406066218180916,334636508284690,964583666973,964790311949,12
40007,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14359,1644760823,1644760825875,0,54061107500,1406120279288416,334690569392190,964444139074,964573885732,22
40019,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14371,1644764490,1644764496340,0,96520098750,1406216799387166,334787089490940,962633057670,962864705907,34
40037,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14389,1644768106,1644768111582,0,79686182083,1406296485569249,334866775673023,960622697120,960813943957,52
40042,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14394,1644771602,1644771607077,0,112583836666,1406409069405915,334979359509689,948801133821,949071335029,57
40060,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14412,1644775227,1644775232651,0,120080738333,1406529150144248,335099440248022,939808630257,940096824029,75
40068,dammHkt7jmytvbS3nHTxQNEcP59aE57nxwV21YdqEDN,14420,1644778819,1644778822740,0,113226483750,1406642376627998,335212666731772,932635791607,932907535168,83
