apy,start_time,start_price,end_time,end_price,period,requested_time
7.672973367789382e-12,2022-01-12T08:19:58Z,1.0270945380338143,2022-01-13T08:24:56Z,1.027094538033836,1d,2022-01-13T08:29:59Z
1.2034595542331772e-11,2022-01-13T08:30:00Z,1.0270945380338363,2022-01-14T08:34:56Z,1.0270945380338703,1d,2022-01-14T08:39:58Z
0.19041560745473962,2022-01-14T08:39:59Z,1.0270945380338703,2022-01-15T08:39:59Z,1.0275851350049867,1d,2022-01-15T08:44:58Z
9.449996341004407e-12,2022-01-15T08:44:59Z,1.0275851350049867,2022-01-16T08:49:56Z,1.0275851350050134,1d,2022-01-16T08:54:57Z
1.1265210986266538e-11,2022-01-16T08:54:58Z,1.0275851350050134,2022-01-17T08:54:59Z,1.0275851350050451,1d,2022-01-17T08:59:57Z
0.1844803664418726,2022-01-17T08:59:58Z,1.0275851350050453,2022-01-18T08:59:59Z,1.0280618934077188,1d,2022-01-18T09:04:57Z
5.572875494408436e-12,2022-01-18T09:04:58Z,1.028061893407719,2022-01-19T09:09:57Z,1.0280618934077348,1d,2022-01-19T09:14:58Z
4.4575454438700035e-12,2022-01-19T09:14:59Z,1.0280618934077348,2022-01-20T09:14:59Z,1.0280618934077475,1d,2022-01-20T09:19:58Z
0.1756874079118116,2022-01-20T09:19:59Z,1.0280618934077475,2022-01-21T09:24:57Z,1.028519444003881,1d,2022-01-21T09:29:57Z
1.45372602844418e-12,2022-01-21T09:29:58Z,1.0285194440038816,2022-01-22T09:34:55Z,1.0285194440038856,1d,2022-01-22T09:39:55Z
3.1608049511078207e-12,2022-01-22T09:39:56Z,1.0285194440038856,2022-01-23T09:39:59Z,1.0285194440038945,1d,2022-01-23T09:44:58Z
0.17726519880729374,2022-01-23T09:44:59Z,1.0285194440038945,2022-01-24T09:49:57Z,1.028980992046128,1d,2022-01-24T09:54:57Z
4.295452882274731e-12,2022-01-24T09:54:58Z,1.028980992046128,2022-01-25T09:54:58Z,1.0289809920461401,1d,2022-01-25T09:59:56Z
2.5934809855243657e-12,2022-01-25T09:59:57Z,1.0289809920461404,2022-01-26T09:59:58Z,1.0289809920461477,1d,2022-01-26T10:04:56Z
0.18077036049952233,2022-01-26T10:04:57Z,1.0289809920461477,2022-01-27T10:04:57Z,1.0294495446106064,1d,2022-01-27T10:09:57Z
2.836619827917275e-12,2022-01-27T10:09:58Z,1.0294495446106067,2022-01-28T10:09:58Z,1.0294495446106147,1d,2022-01-28T10:14:57Z
2.836619827917275e-12,2022-01-28T10:14:58Z,1.0294495446106147,2022-01-29T10:14:59Z,1.0294495446106227,1d,2022-01-29T10:19:57Z
0.18369491565908302,2022-01-29T10:19:58Z,1.0294495446106229,2022-01-30T10:19:59Z,1.0299252962507142,1d,2022-01-30T10:24:59Z
2.4229507289419416e-12,2022-01-30T10:25:00Z,1.0299252962507142,2022-01-31T10:29:57Z,1.029925296250721,1d,2022-01-31T10:34:57Z
0.18458542303019176,2022-01-31T10:34:58Z,1.029925296250721,2022-02-01T10:39:59Z,1.030405051190045,1d,2022-02-01T10:44:58Z
3.809175197488912e-12,2022-02-01T10:44:59Z,1.0304050511900453,2022-02-02T10:44:59Z,1.030405051190056,1d,2022-02-02T10:49:56Z
3.0691005292737827e-12,2022-02-02T10:49:57Z,1.030405051190056,2022-02-03T10:54:58Z,1.0304050511900646,1d,2022-02-03T10:59:57Z
0.18691025020542784,2022-02-03T10:59:58Z,1.0304050511900646,2022-02-04T11:04:57Z,1.030890575237088,1d,2022-02-04T11:09:58Z
3.876898801991047e-12,2022-02-04T11:09:59Z,1.030890575237088,2022-02-05T11:14:58Z,1.030890575237099,1d,2022-02-05T11:19:57Z
3.0797586703101842e-12,2022-02-05T11:19:58Z,1.030890575237099,2022-02-06T11:19:58Z,1.0308905752371076,1d,2022-02-06T11:24:58Z
0.19004802565874335,2022-02-06T11:24:59Z,1.0308905752371076,2022-02-07T11:24:59Z,1.0313821127362366,1d,2022-02-07T11:29:57Z
2.9884983376859964e-12,2022-02-07T11:29:58Z,1.0313821127362366,2022-02-08T11:34:51Z,1.031382112736245,1d,2022-02-08T11:39:57Z
2.9176661087149114e-12,2022-02-08T11:39:58Z,1.031382112736245,2022-02-09T11:39:58Z,1.0313821127362532,1d,2022-02-09T11:44:57Z
0.18771682257410172,2022-02-09T11:44:58Z,1.0313821127362532,2022-02-10T11:44:58Z,1.0318683412338687,1d,2022-02-10T11:49:56Z
1.5398571306945996e-11,2022-02-10T11:49:57Z,1.0318683412338687,2022-02-11T11:49:58Z,1.0318683412339122,1d,2022-02-11T11:54:57Z
1.6776358080505815e-11,2022-02-11T11:54:58Z,1.0318683412339122,2022-02-12T11:54:59Z,1.0318683412339598,1d,2022-02-12T11:59:56Z
0.1828960732683409,2022-02-12T11:59:57Z,1.03186834123396,2022-02-13T11:59:58Z,1.0323433012671723,1d,2022-02-13T12:04:56Z
8.671952045347098e-12,2022-02-13T12:04:57Z,1.0323433012671723,2022-02-14T12:04:57Z,1.0323433012671968,1d,2022-02-14T12:09:55Z
6.969758103991808e-12,2022-02-14T12:09:56Z,1.0323433012671968,2022-02-15T12:09:59Z,1.0323433012672165,1d,2022-02-15T12:14:58Z
0.18477331082468273,2022-02-15T12:14:59Z,1.0323433012672165,2022-02-16T12:19:57Z,1.0328246162327173,1d,2022-02-16T12:24:57Z
