timestamp,reserve,symbol,borrowInterestAPY,supplyInterestAPY,totalBorrows,totalSupply,totalLiquidity,borrowTvl,depositTvl,assetPriceUSD
2025-09-14T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07343200553561324,0.05422562087193539,3340958.609689919705479022692721995969889,3810746.0358111929953,484076.234424877,810213366.8839930908204346692189428357969,924141163.27558285669,242.6250300999999999999184874255320210068
2025-09-15T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07221634336888272,0.0525575225321091,3308012.744339537071409516860230426958667,3827612.407307551073,533986.197987776,793658141.6013583464815980466963972182966,918320449.38524838769,240.5217449999999999995722865797631584428
2025-09-16T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.11743367740633293,0.09115333051547636,3259580.439159945636877628269186933478163,3526528.7301739927655,281454.632873278,763752292.6995668621767970797531903832684,826300946.76706824488,234.493804949999999999443733855741811567
2025-09-17T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.08669201466718657,0.06662794306552322,3299063.038036120177822239576061606400326,3614395.8838567704109,329968.530678859,781814223.3626315892546491990332140764784,856542017.62228796662,236.9328889799999999996038546612453501439
2025-09-18T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07795116544217207,0.05917516951116952,3325351.10028721406396673529538117377452,3690470.0517235241618,379867.511170885,814405293.1748811517622600485414619967724,903825867.94141045814,244.9080619199999999998501598597044903727
2025-09-19T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07624634015887222,0.05702699285739521,3281790.526897802572653311160824692038762,3695842.0182255140577,428900.062227112,812571310.207463923214198831512224270303,915090456.400364766,247.5999926099999999999992650323576981464
2025-09-20T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07565309499402995,0.056288455264690285,3268685.270928277914714794703099405397129,3700092.4711969241492,446353.920562752,779955630.0937686952792753858701529123492,882895634.04739611232,238.614478129999999999992510435475878694
2025-09-21T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07524217410979439,0.05587878049487349,3266042.437072692319694859431497589025151,3703968.603357964912,452969.92985678,782369670.3220732182178908270177283617891,887273435.94769801335,239.6470125999999999993547716847785977734
2025-09-22T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07396816308670462,0.0543118621857146,3262394.672218475733194935261861989450605,3741561.2130946988685,494306.034372449,770913117.8291166619013780843511988196241,884141531.03489460179,236.467633119999999999349959978189872345
2025-09-23T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07667595010043526,0.05777083169001296,3247029.070848843080765969394039142416342,3630507.2920387492201,398715.253635139,716123001.8280892575661905446944537148595,800698029.92367099607,220.54714823999999999924737092982240938
2025-09-24T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.0751968036597952,0.05592169430973715,3234897.964379967245710423470719583824429,3663776.0749810384645,444212.623207627,690222121.5964406689642131823670117834726,781730775.86154750415,213.4750300499999999996950106329052232468
2025-09-25T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07338341934037707,0.05369415451462256,3179408.877069923779499816673826410352854,3659104.3500220843291,479719.662798554,669710183.2650534577002903208437752782462,770753161.85743619159,210.5357163199999999993183852353695328929
2025-09-26T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07483557983810019,0.05547451210761323,3126656.692735241110661499616203527415759,3552427.0420611615026,425882.949781656,602197525.3781470053329190527187513406133,684201363.96368681732,192.601102249999999999410804640831429424
2025-09-27T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07428462104298328,0.05479576231528349,3064330.092791108444807761741551749117007,3498561.8644729927934,434437.040190247,628777071.9248644652758570830559281182996,717878106.62644613117,205.1923431499999999991917798425333785417
2025-09-28T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07361950091653968,0.05398169995155655,3021582.948123180077712024258739581181188,3470162.4154657135928,448871.464620196,615028001.0102579586344744015915438743078,706334093.82008460056,203.4688733099999999997392619022207327362
2025-09-29T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.109373243997398,0.08465846778388086,3242453.405151975298056387718659397505216,3520185.869889884415,278131.446657326,684253422.1891876821604185363369495339332,742863174.03573579721,211.0295312499999999993408050791288133041
2025-09-30T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07813961627097155,0.05962908387277688,3181654.516642853258822862089653007999779,3513037.1630835818216,331893.846299424,677371429.5245378780546834445368026034831,747922501.54226000398,212.9685811199999999994078581089240742585
2025-10-01T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.06542022523796565,0.04442556901079131,2818521.903400783960347032371721416425803,3492682.9260742498851,674755.470249338,587989814.4537103924435465464244837637965,728630841.28249079887,208.7300496599999999995656008167088657501
2025-10-02T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.06470133564020264,0.043629916492799126,2818167.728336497945267189986443044300013,3516704.7360740015757,699204.738755057,626363974.0418138066691081029148450763183,781620317.29715626288,222.2592955499999999996463273532754101325
2025-10-03T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.06682697938385007,0.04592409352976601,2833730.741813211678922644107861107676261,3470184.6912724093506,637195.754763671,665657605.2009278180149952497287011453114,815163839.3559045258,234.9050300999999999996756261388952680136
2025-10-04T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.06518612563892257,0.04409141087720103,2775351.716818565465933512159817916041538,3452679.2414445363397,678144.614522065,646452961.8063071748416904933905034288402,804220491.5049647558,233.0140945199999999992712673702044412494
2025-10-05T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.06533871496423571,0.044260341219628074,2777385.183708737790174017167374109597844,3450109.2553384870565,673613.099259184,633138281.2486112841236493015089367721437,786493806.06547218637,228.0769436799999999995400279395596498944
2025-10-06T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.06782862532610934,0.04706019027558539,2838366.297653595779752247656370392828173,3443039.616995304887,605635.461258158,648965696.8780923354286874067730910524145,787218551.13251982086,228.6140433199999999992410582017043907399
2025-10-07T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.06695952652802206,0.04607367449259869,2817561.507338356872928441848582117174038,3446035.1606107076236,629511.316095525,654980209.461150122930000841667868995687,801077394.55862723166,232.4634999999999999996738719865163602663
2025-10-08T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07576700222402422,0.0565304834049134,3030509.773619143637697275520100415047153,3421149.7813020907289,391758.697187465,666741683.6049390373510416839430538761544,752686292.2226926705,220.0097453599999999997866018119907494111
2025-10-09T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07495066507102477,0.05551837034231588,3014291.860694620969380541565264085626663,3427204.0528525141527,414121.832577381,690464245.5010832640503646838508056484069,785047357.68544838839,229.063500619999999999808204531603905707
2025-10-10T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07419339119783452,0.054587317615557795,2965606.464945593755370305514430839637086,3394410.4543479861128,430102.716624016,655511508.6901635815091743293886096647021,750293454.08583490495,221.0379281399999999999442246156888813857
2025-10-11T00:00:00.000Z,d4A2prbA2whesmvHaL88BH6Ewn5N4bTSU2Ze8P6Bc4Q,SOL,0.07517289195937082,0.05589203006000387,2971266.532020227114654799977387731463319,3365898.1295988295767,396015.827551147,560125974.2146203095761875338404099750254,634519639.56489590446,188.5142137799999999996439226102040720434
